datetime,kp
2012-07-15 10:23:39,0.237958
2012-07-15 10:33:42,0.236144
2012-07-15 10:43:45,0.234506
2012-07-15 10:53:47,0.233023
2012-07-15 11:03:50,0.231683
2012-07-15 11:13:53,0.230473
2012-07-15 11:23:55,0.229373
2012-07-15 11:33:21,0.228366
2012-07-15 11:43:22,0.227443
2012-07-15 11:53:26,0.226597
2012-07-15 12:03:28,0.225823
2012-07-15 12:13:31,0.225122
2012-07-15 12:23:33,0.224497
2012-07-15 12:33:35,0.223941
2012-07-15 12:43:38,0.223451
2012-07-15 12:53:40,0.223019
2012-07-15 13:03:43,0.222644
2012-07-15 13:13:45,0.222313
2012-07-15 13:23:47,0.222021
2012-07-15 13:33:49,0.221756
2012-07-15 13:43:51,0.221515
2012-07-15 13:53:53,0.221283
2012-07-15 14:03:55,0.221054
2012-07-15 14:13:57,0.220817
2012-07-15 14:23:19,0.220493
2012-07-15 14:33:20,0.220196
2012-07-15 14:43:22,0.219843
2012-07-15 14:53:24,0.219431
2012-07-15 15:03:26,0.218962
2012-07-15 15:13:28,0.218457
2012-07-15 15:23:30,0.217941
2012-07-15 15:33:31,0.217426
2012-07-15 15:43:33,0.216908
2012-07-15 15:53:35,0.216382
2012-07-15 16:03:36,0.215853
2012-07-15 16:13:38,0.21533
2012-07-15 16:23:40,0.214796
2012-07-15 16:33:42,0.214227
2012-07-15 16:43:43,0.213616
2012-07-15 16:53:45,0.212965
2012-07-15 17:03:47,0.212263
2012-07-15 17:13:48,0.2115
2012-07-15 17:23:50,0.210685
2012-07-15 17:33:51,0.209816
2012-07-15 17:43:52,0.208901
2012-07-15 17:53:54,0.207943
2012-07-15 18:03:55,0.206935
2012-07-15 18:13:56,0.205878
2012-07-15 18:23:15,0.204663
2012-07-15 18:33:15,0.203498
2012-07-15 18:43:16,0.202274
2012-07-15 18:53:18,0.200996
2012-07-15 19:03:20,0.199665
2012-07-15 19:13:21,0.198275
2012-07-15 19:23:23,0.196829
2012-07-15 19:33:24,0.195329
2012-07-15 19:43:26,0.193781
2012-07-15 19:53:27,0.192186
2012-07-15 20:03:29,0.190545
2012-07-15 20:13:31,0.18886
2012-07-15 20:23:32,0.187132
2012-07-15 20:33:33,0.185359
2012-07-15 20:43:35,0.183551
2012-07-15 20:53:36,0.181702
2012-07-15 21:03:38,0.179814
2012-07-15 21:13:40,0.177885
2012-07-15 21:23:42,0.175518
2012-07-15 21:33:43,0.172761
2012-07-15 21:43:45,0.170144
2012-07-15 21:53:47,0.16767
2012-07-15 22:03:49,0.165334
2012-07-15 22:13:51,0.163124
2012-07-15 22:23:52,0.161026
2012-07-15 22:33:54,0.159035
2012-07-15 22:43:56,0.157149
2012-07-15 22:53:11,0.155371
2012-07-15 23:03:56,0.153693
2012-07-15 23:13:14,0.152112
2012-07-15 23:23:16,0.150643
2012-07-15 23:33:17,0.14928
2012-07-15 23:43:18,0.148023
2012-07-15 23:53:20,0.146871
2012-07-16 00:03:21,0.145636
2012-07-16 00:13:23,0.144021
2012-07-16 00:23:24,0.142454
2012-07-16 00:33:25,0.140932
2012-07-16 00:43:27,0.139457
2012-07-16 00:53:28,0.138036
2012-07-16 01:03:30,0.136669
2012-07-16 01:13:31,0.135354
2012-07-16 01:23:32,0.134089
2012-07-16 01:33:34,0.13287
2012-07-16 01:43:35,0.131698
2012-07-16 01:53:36,0.130573
2012-07-16 02:03:37,0.129492
2012-07-16 02:13:39,0.128452
2012-07-16 02:23:40,0.127453
2012-07-16 02:33:42,0.126484
2012-07-16 02:43:43,0.125547
2012-07-16 02:53:44,0.124644
2012-07-16 03:03:46,0.123774
2012-07-16 03:13:47,0.122935
2012-07-16 03:23:48,0.122124
2012-07-16 03:33:49,0.121347
2012-07-16 03:43:51,0.120606
2012-07-16 03:53:52,0.119916
2012-07-16 04:03:54,0.119282
2012-07-16 04:13:55,0.118705
2012-07-16 04:23:56,0.118182
2012-07-16 04:33:08,0.117729
2012-07-16 04:43:07,0.117297
2012-07-16 04:53:08,0.11691
2012-07-16 05:03:10,0.116565
2012-07-16 05:13:13,0.116263
2012-07-16 05:23:14,0.116001
2012-07-16 05:33:15,0.115779
2012-07-16 05:43:16,0.115599
2012-07-16 05:53:17,0.115462
2012-07-16 06:03:19,0.115367
2012-07-16 06:13:20,0.115314
2012-07-16 06:23:21,0.115303
2012-07-16 06:33:22,0.115336
2012-07-16 06:43:23,0.115411
2012-07-16 06:53:24,0.115527
2012-07-16 07:03:25,0.115683
2012-07-16 07:13:26,0.115878
2012-07-16 07:23:27,0.11611
2012-07-16 07:33:29,0.11638
2012-07-16 07:43:30,0.11668
2012-07-16 07:53:31,0.117003
2012-07-16 08:03:32,0.117339
2012-07-16 08:13:32,0.117681
2012-07-16 08:23:33,0.118031
2012-07-16 08:33:34,0.118389
2012-07-16 08:43:35,0.118757
2012-07-16 08:53:36,0.119135
2012-07-16 09:03:37,0.119525
2012-07-16 09:13:38,0.119927
2012-07-16 09:23:39,0.120346
2012-07-16 09:33:40,0.120782
2012-07-16 09:43:41,0.121244
2012-07-16 09:53:42,0.121739
2012-07-16 10:03:43,0.122265
2012-07-16 10:13:44,0.122821
2012-07-16 10:23:45,0.123391
2012-07-16 10:33:46,0.123968
2012-07-16 10:43:47,0.12455
2012-07-16 10:53:48,0.125132
2012-07-16 11:03:49,0.125705
2012-07-16 11:13:50,0.126263
2012-07-16 11:23:51,0.1268
2012-07-16 11:33:52,0.127313
2012-07-16 11:43:53,0.127798
2012-07-16 11:53:54,0.128251
2012-07-16 12:03:55,0.12867
2012-07-16 12:13:56,0.129053
2012-07-16 12:23:57,0.1294
2012-07-16 12:33:03,0.129729
2012-07-16 12:43:57,0.129979
2012-07-16 12:53:05,0.130231
2012-07-16 13:03:06,0.130418
2012-07-16 13:13:07,0.130567
2012-07-16 13:23:08,0.130676
2012-07-16 13:33:09,0.130743
2012-07-16 13:43:09,0.130774
2012-07-16 13:53:10,0.130772
2012-07-16 14:03:11,0.130739
2012-07-16 14:13:12,0.130677
2012-07-16 14:23:13,0.130598
2012-07-16 14:33:14,0.130502
2012-07-16 14:43:15,0.13039
2012-07-16 14:53:16,0.13026
2012-07-16 15:03:16,0.130112
2012-07-16 15:13:17,0.129943
2012-07-16 15:23:18,0.129757
2012-07-16 15:33:19,0.12955
2012-07-16 15:43:20,0.129323
2012-07-16 15:53:21,0.129079
2012-07-16 16:03:22,0.128821
2012-07-16 16:13:23,0.128546
2012-07-16 16:23:24,0.128246
2012-07-16 16:33:25,0.127932
2012-07-16 16:43:26,0.127613
2012-07-16 16:53:26,0.127293
2012-07-16 17:03:27,0.126981
2012-07-16 17:13:28,0.126686
2012-07-16 17:23:29,0.126398
2012-07-16 17:33:30,0.126112
2012-07-16 17:43:31,0.125827
2012-07-16 17:53:31,0.125542
2012-07-16 18:03:32,0.125259
2012-07-16 18:13:33,0.124981
2012-07-16 18:23:34,0.124711
2012-07-16 18:33:35,0.124449
2012-07-16 18:43:36,0.124199
2012-07-16 18:53:37,0.123964
2012-07-16 19:03:38,0.123746
2012-07-16 19:13:39,0.123546
2012-07-16 19:23:40,0.123364
2012-07-16 19:33:41,0.123198
2012-07-16 19:43:42,0.123049
2012-07-16 19:53:44,0.122919
2012-07-16 20:03:45,0.122801
2012-07-16 20:13:46,0.122693
2012-07-16 20:23:48,0.122593
2012-07-16 20:33:49,0.122518
2012-07-16 20:43:51,0.122461
2012-07-16 20:53:52,0.122423
2012-07-16 21:03:54,0.122402
2012-07-16 21:13:56,0.122399
2012-07-16 21:22:58,0.122418
2012-07-16 21:32:58,0.122437
2012-07-16 21:42:59,0.122467
2012-07-16 21:53:03,0.122578
2012-07-16 22:03:05,0.122759
2012-07-16 22:13:08,0.122934
2012-07-16 22:23:10,0.123103
2012-07-16 22:33:13,0.123262
2012-07-16 22:43:16,0.123415
2012-07-16 22:53:19,0.123562
2012-07-16 23:03:21,0.123701
2012-07-16 23:13:22,0.123828
2012-07-16 23:23:23,0.123945
2012-07-16 23:33:24,0.124096
2012-07-16 23:43:25,0.124386
2012-07-16 23:53:26,0.124702
2012-07-17 00:03:27,0.125048
2012-07-17 00:13:27,0.125424
2012-07-17 00:23:28,0.125832
2012-07-17 00:33:29,0.126276
2012-07-17 00:43:30,0.126757
2012-07-17 00:53:31,0.127277
2012-07-17 01:03:32,0.127835
2012-07-17 01:13:33,0.128436
2012-07-17 01:23:34,0.12908
2012-07-17 01:33:35,0.129767
2012-07-17 01:43:36,0.130497
2012-07-17 01:53:36,0.131272
2012-07-17 02:03:37,0.132096
2012-07-17 02:13:38,0.132971
2012-07-17 02:23:39,0.133897
2012-07-17 02:33:40,0.134879
2012-07-17 02:43:41,0.135917
2012-07-17 02:53:42,0.137015
2012-07-17 03:03:43,0.138173
2012-07-17 03:13:44,0.139394
2012-07-17 03:23:45,0.14068
2012-07-17 03:33:46,0.142032
2012-07-17 03:43:47,0.143454
2012-07-17 03:53:48,0.144944
2012-07-17 04:03:49,0.1465
2012-07-17 04:13:50,0.14812
2012-07-17 04:23:51,0.149806
2012-07-17 04:33:52,0.151557
2012-07-17 04:43:53,0.153372
2012-07-17 04:53:55,0.155254
2012-07-17 05:03:56,0.157201
2012-07-17 05:12:50,0.15909
2012-07-17 05:23:55,0.16129
2012-07-17 05:32:52,0.163313
2012-07-17 05:42:52,0.165518
2012-07-17 05:52:54,0.167788
2012-07-17 06:02:55,0.170115
2012-07-17 06:12:56,0.172497
2012-07-17 06:22:57,0.174934
2012-07-17 06:32:58,0.177422
2012-07-17 06:42:59,0.179956
2012-07-17 06:53:00,0.182533
2012-07-17 07:03:01,0.185145
2012-07-17 07:13:02,0.187789
2012-07-17 07:23:03,0.190461
2012-07-17 07:33:03,0.193154
2012-07-17 07:43:04,0.195871
2012-07-17 07:53:06,0.198609
2012-07-17 08:03:07,0.20136
2012-07-17 08:13:07,0.204118
2012-07-17 08:23:08,0.206884
2012-07-17 08:33:10,0.209657
2012-07-17 08:43:11,0.212431
2012-07-17 08:53:12,0.215208
2012-07-17 09:03:13,0.217982
2012-07-17 09:13:14,0.220753
2012-07-17 09:23:15,0.223514
2012-07-17 09:33:16,0.226261
2012-07-17 09:43:17,0.228992
2012-07-17 09:53:18,0.231707
2012-07-17 10:03:19,0.234402
2012-07-17 10:13:20,0.237072
2012-07-17 10:23:21,0.239714
2012-07-17 10:33:22,0.242322
2012-07-17 10:43:23,0.244893
2012-07-17 10:53:24,0.24743
2012-07-17 11:03:25,0.249934
2012-07-17 11:13:26,0.252402
2012-07-17 11:23:27,0.254831
2012-07-17 11:33:29,0.257223
2012-07-17 11:43:30,0.259578
2012-07-17 11:53:31,0.261899
2012-07-17 12:03:32,0.264191
2012-07-17 12:13:33,0.266448
2012-07-17 12:23:34,0.268665
2012-07-17 12:33:35,0.270837
2012-07-17 12:43:36,0.272958
2012-07-17 12:53:37,0.275026
2012-07-17 13:03:38,0.277036
2012-07-17 13:13:39,0.278987
2012-07-17 13:23:40,0.280871
2012-07-17 13:33:41,0.28268
2012-07-17 13:43:42,0.284411
2012-07-17 13:53:43,0.286062
2012-07-17 14:03:44,0.287629
2012-07-17 14:13:45,0.289107
2012-07-17 14:23:46,0.290503
2012-07-17 14:33:47,0.291814
2012-07-17 14:43:48,0.293048
2012-07-17 14:53:49,0.294196
2012-07-17 15:03:50,0.295268
2012-07-17 15:13:51,0.296277
2012-07-17 15:23:52,0.297226
2012-07-17 15:33:53,0.298112
2012-07-17 15:43:55,0.298942
2012-07-17 15:52:41,0.299931
2012-07-17 16:03:53,0.300448
2012-07-17 16:12:43,0.301369
2012-07-17 16:22:42,0.302024
2012-07-17 16:32:43,0.302617
2012-07-17 16:42:44,0.303144
2012-07-17 16:52:47,0.303573
2012-07-17 17:02:48,0.303922
2012-07-17 17:12:49,0.304165
2012-07-17 17:22:51,0.304292
2012-07-17 17:32:52,0.304313
2012-07-17 17:42:53,0.304223
2012-07-17 17:52:54,0.304015
2012-07-17 18:02:56,0.303687
2012-07-17 18:12:57,0.303251
2012-07-17 18:22:58,0.30272
2012-07-17 18:32:59,0.302103
2012-07-17 18:43:00,0.301405
2012-07-17 18:53:01,0.30065
2012-07-17 19:03:02,0.299852
2012-07-17 19:13:03,0.299031
2012-07-17 19:23:04,0.298207
2012-07-17 19:33:06,0.297395
2012-07-17 19:43:07,0.296598
2012-07-17 19:53:08,0.295819
2012-07-17 20:03:09,0.295059
2012-07-17 20:13:10,0.294336
2012-07-17 20:23:11,0.293643
2012-07-17 20:33:12,0.292975
2012-07-17 20:43:13,0.292326
2012-07-17 20:53:14,0.291692
2012-07-17 21:03:15,0.291078
2012-07-17 21:13:15,0.290471
2012-07-17 21:23:16,0.289866
2012-07-17 21:33:17,0.289274
2012-07-17 21:43:18,0.288706
2012-07-17 21:53:19,0.288177
2012-07-17 22:03:20,0.287702
2012-07-17 22:13:21,0.287288
2012-07-17 22:23:22,0.286948
2012-07-17 22:33:22,0.286685
2012-07-17 22:43:23,0.286511
2012-07-17 22:53:24,0.286418
2012-07-17 23:03:25,0.286404
2012-07-17 23:13:26,0.28646
2012-07-17 23:23:27,0.286591
2012-07-17 23:33:27,0.286798
2012-07-17 23:43:28,0.287079
2012-07-17 23:53:29,0.28744
2012-07-18 00:03:30,0.287882
2012-07-18 00:13:31,0.288398
2012-07-18 00:23:32,0.288976
2012-07-18 00:33:32,0.289621
2012-07-18 00:43:33,0.290335
2012-07-18 00:53:34,0.291111
2012-07-18 01:03:35,0.291974
2012-07-18 01:13:36,0.292977
2012-07-18 01:23:36,0.294175
2012-07-18 01:33:36,0.295573
2012-07-18 01:43:37,0.297202
2012-07-18 01:53:37,0.299101
2012-07-18 02:03:38,0.30131
2012-07-18 02:13:38,0.30384
2012-07-18 02:23:39,0.306687
2012-07-18 02:33:39,0.309898
2012-07-18 02:43:40,0.313534
2012-07-18 02:53:41,0.317569
2012-07-18 03:03:41,0.321965
2012-07-18 03:13:42,0.326711
2012-07-18 03:23:42,0.331825
2012-07-18 03:33:43,0.337322
2012-07-18 03:43:44,0.34314
2012-07-18 03:53:44,0.3493
2012-07-18 04:03:45,0.35589
2012-07-18 04:13:45,0.362978
2012-07-18 04:23:46,0.370637
2012-07-18 04:33:47,0.378923
2012-07-18 04:43:48,0.387921
2012-07-18 04:53:49,0.39773
2012-07-18 05:03:50,0.408386
2012-07-18 05:13:51,0.419968
2012-07-18 05:23:52,0.432462
2012-07-18 05:33:53,0.44579
2012-07-18 05:43:55,0.459929
2012-07-18 05:52:31,0.474407
2012-07-18 06:02:30,0.490045
2012-07-18 06:12:30,0.506443
2012-07-18 06:22:33,0.523646
2012-07-18 06:32:38,0.541618
2012-07-18 06:42:40,0.560527
2012-07-18 06:52:43,0.580396
2012-07-18 07:02:45,0.60119
2012-07-18 07:12:47,0.62289
2012-07-18 07:22:49,0.645417
2012-07-18 07:32:51,0.668652
2012-07-18 07:42:52,0.692413
2012-07-18 07:52:52,0.71651
2012-07-18 08:02:52,0.74078
2012-07-18 08:12:52,0.765022
2012-07-18 08:22:52,0.789027
2012-07-18 08:32:52,0.812605
2012-07-18 08:42:52,0.835595
2012-07-18 08:52:53,0.857926
2012-07-18 09:02:53,0.879429
2012-07-18 09:12:53,0.899942
2012-07-18 09:22:53,0.919323
2012-07-18 09:32:53,0.937536
2012-07-18 09:42:53,0.954549
2012-07-18 09:52:53,0.970305
2012-07-18 10:02:53,0.984701
2012-07-18 10:12:53,0.997708
2012-07-18 10:22:54,1.00932
2012-07-18 10:32:54,1.01959
2012-07-18 10:42:54,1.02853
2012-07-18 10:52:54,1.03618
2012-07-18 11:02:54,1.0426
2012-07-18 11:12:54,1.04788
2012-07-18 11:22:54,1.05218
2012-07-18 11:32:54,1.05558
2012-07-18 11:42:54,1.05816
2012-07-18 11:52:54,1.06003
2012-07-18 12:02:55,1.06127
2012-07-18 12:12:55,1.06199
2012-07-18 12:22:55,1.06223
2012-07-18 12:32:55,1.06203
2012-07-18 12:42:55,1.0614
2012-07-18 12:52:55,1.06035
2012-07-18 13:02:55,1.0589
2012-07-18 13:12:55,1.05707
2012-07-18 13:22:55,1.05489
2012-07-18 13:32:55,1.05238
2012-07-18 13:42:56,1.04952
2012-07-18 13:52:56,1.04634
2012-07-18 14:02:56,1.04284
2012-07-18 14:12:56,1.03906
2012-07-18 14:22:56,1.03498
2012-07-18 14:32:56,1.03061
2012-07-18 14:42:56,1.02596
2012-07-18 14:52:56,1.0211
2012-07-18 15:02:56,1.01609
2012-07-18 15:12:56,1.01096
2012-07-18 15:22:56,1.00575
2012-07-18 15:32:57,1.00046
2012-07-18 15:42:57,0.99511
2012-07-18 15:52:57,0.989677
2012-07-18 16:02:57,0.984086
2012-07-18 16:12:57,0.978281
2012-07-18 16:22:57,0.972216
2012-07-18 16:32:57,0.965848
2012-07-18 16:42:57,0.959156
2012-07-18 16:52:57,0.952149
2012-07-18 17:02:57,0.944841
2012-07-18 17:12:57,0.937285
2012-07-18 17:22:58,0.929532
2012-07-18 17:32:58,0.921667
2012-07-18 17:42:58,0.913747
2012-07-18 17:52:58,0.905842
2012-07-18 18:02:58,0.898001
2012-07-18 18:12:58,0.89027
2012-07-18 18:22:58,0.882694
2012-07-18 18:32:58,0.87529
2012-07-18 18:42:58,0.86807
2012-07-18 18:52:58,0.861049
2012-07-18 19:02:58,0.854244
2012-07-18 19:12:59,0.847654
2012-07-18 19:22:59,0.841292
2012-07-18 19:32:59,0.835157
2012-07-18 19:42:59,0.829259
2012-07-18 19:52:59,0.823595
2012-07-18 20:02:59,0.81817
2012-07-18 20:12:59,0.812972
2012-07-18 20:22:59,0.807994
2012-07-18 20:32:59,0.803228
2012-07-18 20:42:59,0.798668
2012-07-18 20:52:59,0.794318
2012-07-18 21:02:59,0.790161
2012-07-18 21:12:59,0.786197
2012-07-18 21:22:59,0.78242
2012-07-18 21:32:59,0.778836
2012-07-18 21:42:59,0.775448
2012-07-18 21:52:59,0.77225
2012-07-18 22:03:00,0.769241
2012-07-18 22:13:00,0.766427
2012-07-18 22:23:00,0.763812
2012-07-18 22:33:00,0.761393
2012-07-18 22:43:00,0.75917
2012-07-18 22:53:00,0.757128
2012-07-18 23:03:00,0.755294
2012-07-18 23:13:00,0.753667
2012-07-18 23:23:00,0.752234
2012-07-18 23:33:00,0.750989
2012-07-18 23:43:00,0.749917
2012-07-18 23:53:00,0.748997
2012-07-19 00:03:00,0.748215
2012-07-19 00:13:00,0.74753
2012-07-19 00:23:00,0.746929
2012-07-19 00:33:00,0.746403
2012-07-19 00:43:00,0.745942
2012-07-19 00:53:00,0.745549
2012-07-19 01:03:00,0.745239
2012-07-19 01:13:00,0.74502
2012-07-19 01:23:00,0.744912
2012-07-19 01:33:00,0.744921
2012-07-19 01:43:00,0.745066
2012-07-19 01:53:00,0.745345
2012-07-19 02:03:00,0.745764
2012-07-19 02:13:00,0.74632
2012-07-19 02:22:59,0.747013
2012-07-19 02:32:59,0.747828
2012-07-19 02:42:59,0.748761
2012-07-19 02:52:59,0.749796
2012-07-19 03:02:59,0.750922
2012-07-19 03:12:59,0.752125
2012-07-19 03:22:59,0.753392
2012-07-19 03:32:59,0.754705
2012-07-19 03:42:59,0.756058
2012-07-19 03:52:59,0.757433
2012-07-19 04:02:59,0.758831
2012-07-19 04:12:59,0.760243
2012-07-19 04:22:59,0.761665
2012-07-19 04:32:59,0.763095
2012-07-19 04:42:58,0.764532
2012-07-19 04:52:58,0.76598
2012-07-19 05:02:58,0.767431
2012-07-19 05:12:58,0.768894
2012-07-19 05:22:58,0.770371
2012-07-19 05:32:58,0.771852
2012-07-19 05:42:58,0.77335
2012-07-19 05:52:58,0.774863
2012-07-19 06:02:57,0.776387
2012-07-19 06:12:57,0.77793
2012-07-19 06:22:57,0.779481
2012-07-19 06:32:57,0.781046
2012-07-19 06:42:57,0.782611
2012-07-19 06:52:56,0.784177
2012-07-19 07:02:56,0.785735
2012-07-19 07:12:56,0.787283
2012-07-19 07:22:56,0.788811
2012-07-19 07:32:56,0.790313
2012-07-19 07:42:55,0.791784
2012-07-19 07:52:55,0.793224
2012-07-19 08:02:55,0.794629
2012-07-19 08:12:55,0.795991
2012-07-19 08:22:55,0.797311
2012-07-19 08:32:54,0.798583
2012-07-19 08:42:54,0.79981
2012-07-19 08:52:54,0.80099
2012-07-19 09:02:54,0.802113
2012-07-19 09:12:54,0.80319
2012-07-19 09:22:53,0.804208
2012-07-19 09:32:53,0.805174
2012-07-19 09:42:53,0.806084
2012-07-19 09:52:53,0.806936
2012-07-19 10:02:52,0.807725
2012-07-19 10:12:52,0.808459
2012-07-19 10:22:52,0.809131
2012-07-19 10:32:52,0.809737
2012-07-19 10:42:52,0.810283
2012-07-19 10:52:51,0.810763
2012-07-19 11:02:51,0.811183
2012-07-19 11:12:51,0.811533
2012-07-19 11:22:51,0.81182
2012-07-19 11:32:50,0.812037
2012-07-19 11:42:50,0.81219
2012-07-19 11:52:50,0.812276
2012-07-19 12:02:50,0.81229
2012-07-19 12:12:49,0.812237
2012-07-19 12:22:49,0.812114
2012-07-19 12:32:49,0.811928
2012-07-19 12:42:49,0.811664
2012-07-19 12:52:48,0.811337
2012-07-19 13:02:48,0.810943
2012-07-19 13:12:48,0.810482
2012-07-19 13:22:48,0.809956
2012-07-19 13:32:47,0.809366
2012-07-19 13:42:47,0.808713
2012-07-19 13:52:47,0.808004
2012-07-19 14:02:47,0.807232
2012-07-19 14:12:46,0.806408
2012-07-19 14:22:46,0.80553
2012-07-19 14:32:46,0.804604
2012-07-19 14:42:45,0.803631
2012-07-19 14:52:45,0.802615
2012-07-19 15:02:45,0.801556
2012-07-19 15:12:45,0.800457
2012-07-19 15:22:44,0.799332
2012-07-19 15:32:44,0.798167
2012-07-19 15:42:44,0.796981
2012-07-19 15:52:43,0.79577
2012-07-19 16:02:43,0.794539
2012-07-19 16:12:43,0.793288
2012-07-19 16:22:43,0.792031
2012-07-19 16:32:42,0.790765
2012-07-19 16:42:42,0.789488
2012-07-19 16:52:42,0.788216
2012-07-19 17:02:42,0.786942
2012-07-19 17:12:41,0.785679
2012-07-19 17:22:41,0.784422
2012-07-19 17:32:41,0.783183
2012-07-19 17:42:41,0.781959
2012-07-19 17:52:40,0.780753
2012-07-19 18:02:40,0.779577
2012-07-19 18:12:40,0.778424
2012-07-19 18:22:40,0.777299
2012-07-19 18:32:39,0.776211
2012-07-19 18:42:39,0.775158
2012-07-19 18:52:39,0.77414
2012-07-19 19:02:38,0.773167
2012-07-19 19:12:38,0.772232
2012-07-19 19:22:38,0.771344
2012-07-19 19:32:38,0.7705
2012-07-19 19:42:37,0.769703
2012-07-19 19:52:37,0.768955
2012-07-19 20:02:37,0.768255
2012-07-19 20:12:37,0.767603
2012-07-19 20:22:36,0.767007
2012-07-19 20:32:36,0.76646
2012-07-19 20:42:36,0.765964
2012-07-19 20:52:35,0.765525
2012-07-19 21:02:35,0.765137
2012-07-19 21:12:35,0.764801
2012-07-19 21:22:34,0.764519
2012-07-19 21:32:34,0.764287
2012-07-19 21:42:34,0.764109
2012-07-19 21:52:34,0.763987
2012-07-19 22:02:33,0.763916
2012-07-19 22:12:32,0.763895
2012-07-19 22:22:31,0.76393
2012-07-19 22:32:30,0.764008
2012-07-19 22:43:54,0.764145
2012-07-19 22:52:32,0.764322
2012-07-19 23:02:30,0.76455
2012-07-19 23:13:53,0.76485
2012-07-19 23:22:31,0.765152
2012-07-19 23:33:53,0.765558
2012-07-19 23:42:31,0.765937
2012-07-19 23:53:52,0.766443
2012-07-20 00:02:30,0.766893
2012-07-20 00:13:51,0.767496
2012-07-20 00:22:30,0.768017
2012-07-20 00:33:50,0.768711
2012-07-20 00:42:30,0.769305
2012-07-20 00:53:49,0.770086
2012-07-20 01:02:29,0.770745
2012-07-20 01:13:49,0.771614
2012-07-20 01:22:29,0.772339
2012-07-20 01:33:48,0.773296
2012-07-20 01:43:53,0.774196
2012-07-20 01:53:53,0.775134
2012-07-20 02:03:53,0.776106
2012-07-20 02:13:53,0.777122
2012-07-20 02:23:53,0.778172
2012-07-20 02:33:53,0.779262
2012-07-20 02:43:53,0.780392
2012-07-20 02:53:53,0.781561
2012-07-20 03:03:53,0.782768
2012-07-20 03:13:52,0.784011
2012-07-20 03:23:52,0.785287
2012-07-20 03:33:52,0.786599
2012-07-20 03:43:52,0.787945
2012-07-20 03:53:52,0.78932
2012-07-20 04:03:52,0.790727
2012-07-20 04:13:52,0.792156
2012-07-20 04:23:52,0.793615
2012-07-20 04:33:52,0.795091
2012-07-20 04:43:52,0.796584
2012-07-20 04:53:52,0.798099
2012-07-20 05:03:52,0.79963
2012-07-20 05:13:53,0.801171
2012-07-20 05:23:53,0.802721
2012-07-20 05:33:53,0.804279
2012-07-20 05:43:53,0.805847
